"gene_id"	"C1A"	"C1B"	"C2A"	"C2B"	"C5A"	"C5B"	"H1A"	"H1B"	"H2A"	"H2B"	"H5A"	"H5B"
"g31801"	0	0	0	0	0	0	0	0	0	0	0	0
"g31802"	0	0	0	0	5	0	0	2	0	2	5	0
"g31803"	1	0	2	0	3	6	4	5	5	2	7	0
"g31804"	12	31	8	6	28	41	38	17	17	7	30	8
"g31805"	7	21	23	20	27	28	20	25	36	14	25	13
"g31806"	38	100	42	20	98	95	43	80	112	27	85	14
"g31807"	0	1	0	0	0	4	0	0	1	0	0	0
"g31808"	0	0	0	0	0	1	0	0	0	0	0	0
"g31809"	0	0	0	0	0	0	0	0	0	0	0	0
"g3181"	16	29	16	8	27	18	20	35	25	14	30	6
"g31810"	8	10	1	0	17	6	12	7	21	1	6	0
"g31811"	230	368	271	135	522	382	252	457	346	209	293	85
"g31812"	45	86	40	35	58	72	53	74	109	24	84	22
"g31813"	38	37	21	16	48	70	40	62	50	15	60	2
"g31814"	0	5	0	0	0	0	0	0	0	0	0	0
"g31815"	0	0	0	0	0	1	1	2	0	0	0	0
"g31816"	0	0	0	0	0	0	0	0	0	0	0	0
"g31817"	10	5	13	4	8	4	2	17	17	7	16	5
"g31818"	7	13	2	2	8	16	0	5	16	2	11	0
"g31819"	10	3	4	0	5	0	1	9	3	2	3	0
"g3182"	3	0	2	0	0	0	1	1	0	0	0	0
"g31820"	12	2	9	2	17	23	1	16	7	3	8	1
"g31821"	0	0	0	0	0	0	0	0	0	0	0	0
"g31822"	489	665	492	444	936	942	522	802	585	246	768	174
"g31823"	0	0	0	0	0	0	0	0	0	0	0	0
"g31824"	41	43	38	15	29	40	22	56	49	17	36	3
"g31825"	0	0	0	0	0	2	0	0	0	0	0	0
"g31826"	33	83	21	50	90	76	46	59	92	24	114	13
"g31827"	42	54	47	23	43	36	33	48	37	17	41	12
"g31828"	29	26	26	15	51	29	22	50	46	10	34	5
"g31829"	24	45	31	22	23	29	16	26	44	17	19	2
"g3183"	17	14	14	12	30	25	12	22	25	13	24	4
"g31830"	21	28	3	12	25	31	17	9	21	3	36	12
"g31831"	0	0	0	0	0	0	0	0	0	0	0	0
"g31832"	0	3	0	4	6	0	0	0	0	0	0	0
"g31833"	0	0	0	0	0	1	0	0	1	0	0	0
"g31834"	18	47	23	17	42	48	21	38	28	8	48	2
"g31835"	23	24	23	8	18	29	10	15	31	24	11	0
"g31836"	0	0	0	0	0	0	0	0	1	0	0	0
"g31837"	0	0	0	0	1	0	0	0	0	0	0	1
"g31838"	0	2	0	0	0	1	2	0	7	0	0	0
"g31839"	0	0	0	0	0	0	0	0	0	0	0	0
"g3184"	9	5	2	2	7	5	2	4	1	5	3	0
"g31840"	0	0	0	0	0	0	0	0	0	0	0	0
"g31841"	313	506	285	240	608	515	357	506	469	175	572	104
"g31842"	90	152	131	40	111	111	75	144	94	61	142	22
"g31843"	7	6	7	3	7	2	6	8	4	7	1	2
"g31844"	0	0	0	0	0	0	0	0	0	0	0	0
"g31845"	1	2	3	1	3	12	0	10	4	1	5	0
"g31846"	39	27	29	37	69	76	27	66	63	27	60	11
"g31847"	67	84	82	60	104	98	53	106	109	36	131	10
"g31848"	1	0	0	0	3	0	0	0	0	0	0	0
"g31849"	67	174	95	89	172	166	118	196	124	76	145	35
"g3185"	8	10	6	13	29	11	4	23	38	3	17	0
"g31850"	16	6	5	5	35	7	14	11	4	0	2	3
"g31851"	0	0	0	0	0	3	1	0	2	0	2	0
"g31852"	13	52	4	15	16	20	9	17	33	17	31	19
"g31853"	7	7	1	6	16	7	4	13	12	3	5	2
"g31854"	5	23	22	8	9	14	10	25	16	8	16	0
"g31855"	6	8	2	4	13	7	6	12	6	9	9	4
"g31856"	0	0	0	0	0	0	0	0	0	0	0	0
"g31857"	40	63	22	5	41	56	43	67	42	12	55	11
"g31858"	18	23	10	13	20	30	3	19	17	16	33	2
"g31859"	0	2	0	0	0	0	0	1	0	0	0	0
"g3186"	0	0	0	1	0	0	0	0	0	0	0	0
"g31860"	0	1	0	0	0	4	1	1	0	0	0	0
"g31861"	45	40	12	23	28	26	18	11	20	2	37	7
"g31862"	0	0	0	0	0	0	0	0	0	0	0	0
"g31863"	0	0	0	0	0	0	0	0	0	0	0	0
"g31864"	0	0	0	0	0	0	0	0	0	0	0	0
"g31865"	24	30	19	24	54	32	16	54	31	4	32	10
"g31866"	0	0	0	0	0	0	0	0	0	0	0	0
"g31867"	114	200	94	98	172	229	128	236	132	68	206	53
"g31868"	21	14	8	12	25	13	13	6	13	5	8	0
"g31869"	0	0	0	0	0	0	0	0	0	0	0	0
"g3187"	98	120	47	17	99	67	67	128	103	30	92	10
"g31870"	2	10	7	0	11	12	2	6	1	0	1	0
"g31871"	29	14	2	1	20	15	3	15	7	2	61	4
"g31872"	1	1	0	6	0	0	0	0	0	1	2	0
"g31873"	0	0	0	0	0	0	0	0	0	0	0	0
"g31874"	0	0	0	0	0	0	0	0	0	0	0	0
"g31875"	261	389	247	150	426	385	219	432	375	138	499	90
"g31876"	0	0	0	0	0	1	0	0	0	0	9	0
"g31877"	2	0	0	2	8	2	0	2	0	0	8	0
"g31878"	0	1	3	1	0	1	1	0	4	6	2	3
"g31879"	243	362	189	120	335	250	196	413	320	111	322	50
"g3188"	0	0	0	0	0	1	0	0	0	0	0	0
"g31880"	87	152	53	64	130	128	50	92	99	43	76	18
"g31881"	8	11	9	7	13	13	4	12	18	3	12	4
"g31882"	42	23	31	31	73	44	19	43	31	19	54	17
"g31883"	50	38	40	23	64	40	18	66	41	23	42	3
"g31884"	0	0	0	0	0	0	0	0	0	0	0	0
"g31885"	4	1	0	0	1	3	0	2	0	3	1	0
"g31886"	95	147	103	57	138	111	77	184	149	51	92	20
"g31887"	3	5	3	0	5	4	2	3	7	2	3	0
"g31888"	151	336	261	145	412	391	222	416	260	211	319	24
"g31889"	0	0	0	0	0	0	0	0	0	0	4	0
"g3189"	0	2	0	0	0	0	0	0	3	0	0	0
"g31890"	0	0	0	0	0	0	0	0	0	0	0	0
"g31891"	0	0	0	0	0	0	0	2	0	0	2	0
"g31892"	4	10	3	1	4	0	1	13	20	5	26	0
"g31893"	0	0	0	0	0	0	0	0	0	0	0	0
"g31894"	0	2	0	2	0	0	0	1	0	0	1	0
"g31895"	0	0	0	1	1	1	0	2	1	0	1	0
"g31896"	23	6	11	14	22	16	10	26	12	14	26	1
"g31897"	0	3	0	0	0	2	0	0	0	0	0	0
"g31898"	0	3	0	3	1	2	0	5	0	0	1	1
"g31899"	18	25	23	8	31	15	14	30	29	17	26	12
"g319"	131	113	99	50	193	160	112	104	141	38	117	34
"g3190"	0	3	0	0	2	0	0	0	1	0	3	0
"g31900"	2	3	5	4	8	8	0	3	7	0	5	0
"g31901"	2	7	4	2	16	18	2	17	31	0	20	0
"g31902"	6	10	7	2	20	19	8	15	18	1	8	1
"g31903"	4	1	7	1	6	5	4	4	14	1	4	0
"g31904"	1	7	3	10	9	15	1	10	16	7	12	1
"g31905"	4	12	1	4	12	4	4	11	9	6	11	1
"g31906"	3	5	1	0	0	0	0	0	1	1	0	0
"g31907"	3	3	4	1	0	5	2	6	1	1	3	0
"g31908"	5	11	13	2	20	18	6	19	11	3	25	15
"g31909"	9	21	9	6	12	11	12	27	10	9	10	1
"g3191"	4	33	9	3	11	16	8	18	23	32	17	0
"g31910"	6	16	8	11	15	23	8	15	15	5	10	9
"g31911"	0	0	0	0	0	0	0	0	0	0	0	0
"g31912"	0	1	0	0	1	0	0	5	0	0	0	0
"g31913"	17	14	17	15	24	14	8	24	17	15	19	1
"g31914"	2	10	1	8	7	8	4	6	2	4	5	0
"g31915"	89	151	80	48	178	124	97	119	139	56	149	39
"g31916"	53	36	19	21	49	41	13	23	32	6	17	2
"g31917"	19	25	16	11	9	40	20	36	32	9	29	5
"g31918"	1	2	1	0	3	1	1	6	1	0	1	0
"g31919"	0	0	0	0	5	0	0	0	0	0	0	0
"g3192"	158	213	216	143	328	301	182	349	337	114	307	27
"g31920"	1	6	7	1	1	1	0	9	1	1	0	0
"g31921"	2	0	0	1	0	0	0	3	0	0	1	0
"g31922"	0	0	0	0	0	0	0	1	0	0	1	0
"g31923"	7	5	1	8	7	10	4	10	8	4	13	1
"g31924"	0	0	0	0	0	1	0	1	0	0	0	0
"g31925"	0	0	0	0	0	0	0	2	0	0	3	0
"g31926"	0	0	0	1	0	0	0	0	0	1	0	0
"g31927"	28	31	22	9	45	26	29	32	28	15	19	4
"g31928"	106	169	90	41	140	120	50	166	132	52	206	14
"g31929"	20	21	14	4	19	11	49	32	30	12	33	4
"g3193"	24	51	36	17	33	42	35	47	43	20	34	6
"g31930"	2	10	2	3	8	7	12	7	13	3	13	3
"g31931"	273	456	269	208	533	563	325	671	487	275	505	76
"g31932"	25	38	10	13	34	22	13	32	19	3	28	4
"g31933"	1	0	0	0	1	2	1	0	0	0	1	0
"g31934"	16	15	10	7	21	3	2	13	2	2	19	0
"g31935"	32	22	31	14	37	34	32	32	34	11	30	21
"g31936"	58	94	39	37	68	88	57	91	75	25	107	14
"g31937"	0	0	0	0	0	0	0	0	0	0	17	0
"g31938"	0	0	0	0	0	0	0	2	1	0	0	0
"g31939"	10	5	16	2	7	5	4	10	17	4	10	3
"g3194"	14	43	26	21	30	34	15	67	31	8	22	21
"g31940"	0	4	1	0	8	4	1	5	4	0	0	0
"g31941"	0	0	0	0	0	0	0	0	0	0	0	0
"g31942"	118	192	92	56	296	203	105	193	197	100	160	35
"g31943"	44	32	12	12	55	40	22	33	25	9	36	2
"g31944"	14	9	5	1	12	8	3	11	4	5	6	1
"g31945"	11	20	10	19	27	29	19	21	14	12	38	3
"g31946"	1	0	0	0	0	0	0	0	0	0	0	0
"g31947"	0	1	0	0	0	0	0	0	0	0	0	0
"g31948"	0	0	0	0	0	0	0	0	0	0	0	0
"g31949"	1	2	6	0	0	1	0	0	9	0	1	0
"g3195"	121	150	101	109	223	242	107	223	262	39	199	39
"g31950"	0	0	0	0	0	0	0	0	0	0	0	0
"g31951"	8	14	5	3	17	4	11	6	15	5	4	1
"g31952"	53	96	71	48	109	100	43	119	83	38	78	33
"g31953"	401	707	454	353	736	785	365	763	749	253	780	110
"g31954"	2	0	1	1	10	2	3	1	0	0	0	0
"g31955"	91	102	55	34	93	124	73	142	84	20	99	5
"g31956"	44	55	27	28	76	92	44	131	96	29	69	22
"g31957"	9	7	1	5	6	13	6	15	11	1	7	1
"g31958"	0	0	0	0	11	2	3	0	0	0	0	0
"g31959"	8	11	20	15	90	5	5	13	11	3	39	0
"g3196"	31	31	43	21	91	43	54	65	23	26	72	17
"g31960"	0	0	0	0	0	0	0	0	0	0	0	0
"g31961"	450	579	385	404	763	734	466	794	669	230	898	70
"g31962"	0	0	0	0	2	0	0	0	0	16	0	0
"g31963"	9	3	6	2	0	2	0	5	11	0	6	0
"g31964"	117	132	100	148	198	206	116	153	134	41	130	46
"g31965"	51	43	60	55	115	111	49	61	56	12	76	1
"g31966"	19	47	34	21	40	46	33	53	53	24	38	7
"g31967"	1	1	3	2	1	3	0	0	4	2	2	1
"g31968"	28	11	12	5	20	23	16	13	27	10	32	2
"g31969"	25	41	42	12	44	57	33	74	44	30	42	5
"g3197"	48	43	17	4	28	32	28	66	22	13	30	2
"g31970"	0	0	0	0	0	0	0	0	0	0	0	0
"g31971"	3	14	6	5	9	4	18	10	13	1	6	0
"g31972"	27	17	11	9	27	18	22	24	20	8	27	0
"g31973"	8	39	29	18	21	47	11	46	57	25	29	13
"g31974"	0	0	0	0	0	0	0	0	0	0	0	0
"g31975"	107	128	77	83	80	127	115	124	133	48	118	26
"g31976"	5	7	3	6	9	11	1	9	8	7	3	3
"g31977"	0	8	0	0	5	6	1	5	21	6	0	0
"g31978"	1	1	0	0	2	0	0	0	0	0	2	0
"g31979"	19	49	13	20	39	43	39	50	25	17	50	1
"g3198"	72	54	27	30	64	65	24	85	93	26	72	4
"g31980"	0	0	0	0	0	0	0	0	0	0	0	0
"g31981"	78	57	27	13	32	82	51	73	45	17	46	7
"g31982"	9	4	8	5	19	11	15	12	20	1	7	0
"g31983"	0	3	0	0	0	12	1	0	6	0	0	0
"g31984"	1	7	3	1	1	3	2	4	1	12	4	0
"g31985"	0	0	0	0	2	0	0	0	0	1	0	0
"g31986"	0	0	0	0	0	0	0	0	2	0	0	0
"g31987"	0	0	0	0	0	4	0	0	0	0	0	0
"g31988"	32	45	21	7	43	51	21	56	37	10	43	12
"g31989"	22	33	11	10	31	38	10	54	51	2	50	12
"g3199"	60	51	47	29	41	59	20	81	92	26	90	23
"g31990"	284	377	164	134	304	284	216	347	309	135	348	53
"g31991"	2	9	1	5	1	7	12	12	10	0	7	0
"g31992"	21	26	10	13	22	21	23	39	16	13	21	7
"g31993"	5	19	8	7	27	21	16	21	32	9	32	9
"g31994"	74	78	31	66	38	62	24	50	65	42	48	17
"g31995"	0	0	0	0	0	0	0	0	0	0	0	0
"g31996"	80	143	78	53	89	104	70	86	93	42	62	33
"g31997"	15	11	3	5	3	6	2	19	25	0	1	0
"g31998"	0	0	0	0	0	0	0	0	0	0	0	0
"g31999"	31	74	35	38	62	37	33	72	88	13	72	10
"g32"	0	0	0	0	0	0	1	1	0	0	1	0
"g320"	26	37	54	12	78	85	37	53	53	8	62	8
"g3200"	0	2	0	0	0	0	0	1	0	0	0	0
"g32000"	3	5	2	2	0	0	2	1	1	1	0	2
"g32001"	16	19	12	2	17	16	3	15	10	3	6	0
"g32002"	17	60	44	10	33	47	31	62	13	3	56	18
"g32003"	0	0	0	0	0	0	0	0	0	0	0	0
"g32004"	71	106	66	44	79	92	57	106	70	39	109	16
"g32005"	66	113	38	19	55	67	34	115	59	42	63	25
"g32006"	27	60	16	6	59	55	39	40	76	22	46	10
"g32007"	26	18	8	4	5	3	10	13	12	10	11	19
"g32008"	0	0	0	0	0	0	0	0	0	0	0	0
"g32009"	0	0	0	0	0	0	0	0	0	0	0	0
"g3201"	28	48	25	17	36	28	26	50	15	14	18	2
"g32010"	3	5	2	3	8	10	4	9	9	4	11	4
"g32011"	0	5	2	0	1	3	0	8	2	0	3	0
"g32012"	7	13	20	11	20	23	5	16	15	7	43	3
"g32013"	0	1	1	0	16	0	0	0	0	0	0	0
"g32014"	17	55	19	17	22	29	41	32	37	39	57	5
"g32015"	504	587	410	399	658	637	401	625	521	323	704	100
"g32016"	12	6	9	7	9	29	4	6	2	1	15	1
"g32017"	0	2	0	0	0	0	0	0	0	0	0	0
"g32018"	83	130	55	29	63	59	69	101	106	46	84	5
"g32019"	6	5	2	5	1	1	4	10	17	0	6	0
"g3202"	58	82	73	35	85	89	64	101	75	33	84	13
"g32020"	82	55	31	18	52	53	21	42	21	9	61	16
"g32021"	0	0	0	0	0	0	6	0	0	0	0	0
"g32022"	3	13	9	2	15	20	12	11	10	7	9	3
"g32023"	608	984	689	473	1171	1130	570	1114	1138	513	1151	222
"g32024"	63	70	77	23	86	121	48	137	92	37	105	19
"g32025"	21	16	18	4	10	5	4	25	10	8	23	0
"g32026"	1	2	2	2	0	1	10	1	2	0	1	0
"g32027"	1	0	0	0	0	0	0	0	0	0	0	0
"g32028"	0	0	0	0	0	0	0	0	0	0	0	0
"g32029"	2	0	0	0	3	4	6	0	0	0	0	0
"g3203"	4	0	1	0	14	3	0	4	2	0	2	0
"g32030"	12	28	15	9	25	11	19	17	23	15	18	1
"g32031"	0	3	0	0	1	0	0	0	0	0	0	0
"g32032"	0	9	3	0	10	22	1	4	22	0	8	0
"g32033"	18	17	13	4	24	26	19	28	16	10	12	1
"g32034"	0	0	0	0	0	0	0	0	0	0	1	0
"g32035"	0	0	0	0	0	0	0	0	1	0	0	0
"g32036"	0	0	0	0	0	0	0	0	0	1	1	0
"g32037"	1	1	1	9	8	2	5	4	3	3	4	0
"g32038"	4	11	1	7	5	7	5	2	3	1	12	1
"g32039"	0	0	0	0	0	0	0	0	0	0	0	0
"g3204"	0	0	0	0	0	0	3	0	0	0	0	0
"g32040"	126	178	140	83	181	131	67	124	234	84	140	13
"g32041"	0	0	0	0	0	0	0	0	0	0	6	0
"g32042"	1	0	1	0	0	3	1	0	0	0	0	0
"g32043"	31	54	31	18	53	26	23	55	43	29	49	23
"g32044"	6	4	0	1	17	10	5	10	0	0	25	4
"g32045"	0	0	0	0	0	0	0	0	0	0	0	0
"g32046"	4	2	3	7	4	17	1	15	2	1	11	4
"g32047"	0	0	0	0	0	0	0	0	0	0	0	0
"g32048"	3	28	16	8	15	11	20	23	12	16	18	2
"g32049"	30	42	21	30	41	52	24	66	26	18	60	9
"g3205"	0	0	0	0	0	0	0	0	0	0	0	0
"g32050"	5	18	27	25	21	27	7	18	19	12	24	5
